FIPS,State,Name,COUNTY/TOWN,Bull,Base,Bear,RHG_HurrGDP_2020,RHG_HurrGDP_2030,RHG_HurrGDP_2040,RHG_HurrGDP_2050,RHG_HurrGDP_2060,RHG_HurrGDP_2070,RHG_HurrGDP_2080,RHG_HurrGDP_2090
20017,KS,Kansas,Chase County,0,0,0,0.000207871,0.000482032,0.000921102,0.001401709,0.001777725,0.002025557,0.00240592,0.002816604
20019,KS,Kansas,Chautauqua County,0,0,0,0.001476371,0.001818127,0.002259698,0.002943019,0.003346829,0.003822774,0.004307744,0.004809678
20021,KS,Kansas,Cherokee County,-0.014466684,-0.023532969,-0.044464171,0.002698465,0.00317454,0.003587115,0.004025117,0.00472416,0.005443747,0.00616216,0.006950261
20023,KS,Kansas,Cheyenne County,0,0,0,-0.000275116,-0.000197807,-0.000118871,-5.30566E-05,7.56184E-06,7.55802E-05,0.000148542,0.000231147
20025,KS,Kansas,Clark County,0,0,0,-0.000923466,-0.000781407,-0.000407798,-1.24817E-05,0.000105384,0.000153857,0.000308154,0.000400621
20027,KS,Kansas,Clay County,-0.020869658,-0.033723712,-0.062681694,-0.000119369,0.000105702,0.000483003,0.000883138,0.001122209,0.001483624,0.001753978,0.002042682
20029,KS,Kansas,Cloud County,-0.030864197,-0.049388003,-0.089540542,-0.00056828,-0.000336526,-2.85993E-06,0.000324022,0.000661065,0.000971118,0.001259637,0.001583693
20031,KS,Kansas,Coffey County,-0.008671294,-0.01391989,-0.025444578,0.001047851,0.001424263,0.00177562,0.002175425,0.002346393,0.002630628,0.003008718,0.003308469
20033,KS,Kansas,Comanche County,0,0,0,-0.000963029,-0.000628045,-0.00016255,0.000356914,0.000407738,0.000536391,0.000602293,0.000701079
20035,KS,Kansas,Cowley County,-0.020077381,-0.032480194,-0.060540907,0.000211409,0.000621595,0.001074735,0.001747001,0.002283963,0.002642266,0.002926492,0.003417294
20037,KS,Kansas,Crawford County,-0.025049264,-0.040173201,-0.073256328,0.002624751,0.003024896,0.003438684,0.003803919,0.004176726,0.004768567,0.005379759,0.006009981
20039,KS,Kansas,Decatur County,0,0,0,-0.000236785,-0.000168788,1.85872E-05,0.000137363,0.000282336,0.000389736,0.000457165,0.000603075
20041,KS,Kansas,Dickinson County,-0.030818729,-0.04963736,-0.091502372,-0.000261683,7.8437E-05,0.000508932,0.000935949,0.001279471,0.001575877,0.001830767,0.002156798
20043,KS,Kansas,Doniphan County,-0.005167428,-0.00861238,-0.01722476,0.000865536,0.001099638,0.001333388,0.001569989,0.001709833,0.001851387,0.001985822,0.002157404
20045,KS,Kansas,Douglas County,-0.039681155,-0.063581319,-0.11566991,0.001037886,0.00131873,0.001626885,0.001919656,0.002121266,0.002282627,0.002451905,0.002675712
20047,KS,Kansas,Edwards County,0,0,0,-0.001141641,-0.000872198,-0.000494423,-0.000154908,-2.45435E-05,0.0001463,0.000237211,0.000356174
20049,KS,Kansas,Elk County,0,0,0,0.001113793,0.001423473,0.00182201,0.002379119,0.002774078,0.003234684,0.003615288,0.004152217
20051,KS,Kansas,Ellis County,-0.035365722,-0.056657296,-0.103029506,-0.000817868,-0.00067603,-0.00048606,-0.000267347,-4.89489E-05,0.000175816,0.000349619,0.000546685
20053,KS,Kansas,Ellsworth County,-0.004436147,-0.007393578,-0.014787155,-0.00085206,-0.000562764,-0.000223919,0.0002356,0.000426218,0.000733765,0.001146821,0.001372016
20055,KS,Kansas,Finney County,-0.034265732,-0.054941236,-0.100125049,-0.000494513,-0.000295802,-0.000111967,8.3349E-05,0.00011389,0.000162793,0.000188743,0.000251958
20057,KS,Kansas,Ford County,-0.030479926,-0.048886971,-0.089165866,-0.000876515,-0.000686238,-0.000362268,-2.34815E-05,0.000118062,0.000176157,0.00031114,0.000431747
20059,KS,Kansas,Franklin County,-0.020099253,-0.032405326,-0.059890219,0.001020072,0.001340724,0.001680538,0.001947818,0.002169344,0.002362354,0.002553033,0.002803535
20061,KS,Kansas,Geary County,-0.008895575,-0.014289279,-0.026163499,-0.000199411,0.000170717,0.000504045,0.001083939,0.001333635,0.001659306,0.001948973,0.002244482
20063,KS,Kansas,Gove County,0,0,0,-0.000376708,-0.000221195,-3.15649E-05,0.000121809,0.000230575,0.00030491,0.000388749,0.00050166
20065,KS,Kansas,Graham County,0,0,0,-0.000340416,-0.000202176,-0.000103401,1.72487E-05,0.000245208,0.000446298,0.000585255,0.000641616
20067,KS,Kansas,Grant County,-0.016623873,-0.026642787,-0.048499068,-0.000427749,-0.000300745,-0.000100013,4.4762E-05,3.73032E-05,5.83626E-05,6.46515E-05,6.95553E-05
20069,KS,Kansas,Gray County,0,0,0,-0.000619568,-0.000433483,-0.000201149,1.50119E-05,0.000137301,0.000231762,0.000247941,0.00029166
20071,KS,Kansas,Greeley County,0,0,0,-0.000173832,-8.56959E-05,-4.88942E-05,8.57124E-05,8.87407E-05,0.00011921,0.000184615,0.000219118
20073,KS,Kansas,Greenwood County,-0.004730467,-0.007884112,-0.015768224,0.000554572,0.000912215,0.00130264,0.00177607,0.002147333,0.002510535,0.002868407,0.003286734
20075,KS,Kansas,Hamilton County,0,0,0,-0.000310935,-0.000175775,-8.37922E-05,6.48085E-05,7.92831E-05,8.81718E-05,0.000114901,0.000151491
20077,KS,Kansas,Harper County,-0.03373169,-0.054322531,-0.100108774,-0.000976443,-0.000487782,0.000192667,0.000880977,0.001074278,0.00134983,0.001536061,0.00183252
20079,KS,Kansas,Harvey County,-0.026031198,-0.041974507,-0.077600306,-0.000362596,5.86007E-05,0.000579614,0.001138588,0.001442943,0.001737432,0.002006877,0.002351453
20081,KS,Kansas,Haskell County,0,0,0,-0.000328719,-0.000126989,2.6169E-05,0.000225971,0.000256174,0.000314924,0.000329963,0.000405796
20083,KS,Kansas,Hodgeman County,0,0,0,-0.000802984,-0.000581252,-0.000274952,-3.6631E-06,0.000151576,0.000202267,0.000340285,0.000464769
20085,KS,Kansas,Jackson County,-0.017710555,-0.028564188,-0.052838061,0.000377022,0.000684631,0.000961107,0.001298487,0.001470683,0.001641905,0.001892679,0.00210451
20087,KS,Kansas,Jefferson County,-0.007279204,-0.012132006,-0.024264012,0.000766022,0.001033996,0.00136622,0.001616612,0.001786869,0.001941013,0.002070918,0.002277641
20089,KS,Kansas,Jewell County,0,0,0,-0.00071648,-0.000462012,-0.00019341,0.000128531,0.000328984,0.000606161,0.000887184,0.001121033
20091,KS,Kansas,Johnson County,-0.042287347,-0.068108321,-0.125548985,0.001572534,0.001884967,0.00214936,0.002408421,0.002603077,0.002790882,0.002992134,0.003279308
20093,KS,Kansas,Kearny County,0,0,0,-0.000348946,-0.000233554,-9.87656E-05,9.75737E-05,0.000114167,0.000110219,0.000149086,0.000197308
20095,KS,Kansas,Kingman County,-0.014509022,-0.023414324,-0.043375441,-0.000958935,-0.00050112,0.000150988,0.000795451,0.00083875,0.001054438,0.001398748,0.0016606
20097,KS,Kansas,Kiowa County,0,0,0,-0.00117083,-0.000848314,-0.000438186,1.90969E-05,0.000126054,0.000262831,0.000386944,0.000467447
20099,KS,Kansas,Labette County,-0.013496494,-0.021818495,-0.040596511,0.00260719,0.003018486,0.003445948,0.003908249,0.004529001,0.005138369,0.005904711,0.006588317
20101,KS,Kansas,Lane County,0,0,0,-0.000448133,-0.000272037,-8.17318E-05,5.98224E-05,0.000195388,0.000255456,0.000348901,0.000388293
20103,KS,Kansas,Leavenworth County,-0.014054935,-0.022702801,-0.042156196,0.001158425,0.00144149,0.001706645,0.00200705,0.00215069,0.002320342,0.002488531,0.002685541
20105,KS,Kansas,Lincoln County,0,0,0,-0.000762116,-0.000520277,-0.00015428,0.000232996,0.000426891,0.000830823,0.001108516,0.001391251
20107,KS,Kansas,Linn County,-0.002276192,-0.003793654,-0.007587307,0.001985113,0.002289492,0.002658235,0.002935228,0.003208525,0.003481415,0.003822363,0.004201359
20109,KS,Kansas,Logan County,0,0,0,-0.000423653,-0.000297096,-0.000154946,7.5812E-06,6.45921E-05,7.99053E-05,0.000180166,0.000271274
20111,KS,Kansas,Lyon County,-0.03105664,-0.049898992,-0.091418648,0.000460371,0.000838741,0.001162317,0.001686767,0.001786235,0.002142161,0.002462149,0.002823692
20113,KS,Kansas,McPherson County,-0.020130822,-0.03282153,-0.062358781,-0.000494108,-0.000181861,0.000333685,0.000840074,0.001031894,0.001410782,0.001682833,0.001882993
20115,KS,Kansas,Marion County,-0.018102034,-0.02935186,-0.055021837,-0.000198073,0.000203675,0.000643621,0.001174965,0.001477093,0.001759464,0.002109695,0.002396061
20117,KS,Kansas,Marshall County,-0.016347581,-0.026483668,-0.049536985,-2.53913E-05,0.000203216,0.000560959,0.000973051,0.00111748,0.001443909,0.001772119,0.002009593
20119,KS,Kansas,Meade County,0,0,0,-0.000722773,-0.000462624,-0.000197221,0.000115193,0.000181845,0.000282418,0.000330909,0.000416964
20121,KS,Kansas,Miami County,-0.016954525,-0.027400758,-0.05094599,0.001810875,0.002101718,0.002372858,0.0026983,0.002918945,0.003151501,0.003401188,0.003716404
20123,KS,Kansas,Mitchell County,-0.044017458,-0.070486272,-0.128029833,-0.000723704,-0.000483649,-0.000172667,0.000153002,0.000432436,0.000762666,0.001053219,0.001314439
20125,KS,Kansas,Montgomery County,-0.016235458,-0.026448868,-0.050151701,0.001935449,0.002357007,0.002837748,0.003265206,0.003896334,0.004392547,0.005005899,0.005542569
20127,KS,Kansas,Morris County,-0.005185689,-0.008642814,-0.017285629,7.41734E-06,0.000322984,0.000714111,0.001207858,0.001505542,0.001785644,0.002147672,0.002445468
20129,KS,Kansas,Morton County,0,0,0,-0.000274882,-0.000202296,6.82153E-06,0.000173579,0.000140439,0.000109659,6.68302E-05,6.68159E-05
20131,KS,Kansas,Nemaha County,-0.013202559,-0.021434267,-0.040303543,0.000131853,0.000438561,0.000737544,0.001098509,0.001289821,0.001420514,0.001676046,0.001921704
20133,KS,Kansas,Neosho County,-0.019221414,-0.030999179,-0.057334057,0.00217923,0.002535583,0.003000044,0.003394238,0.003815819,0.004302108,0.004858196,0.005520982
20135,KS,Kansas,Ness County,0,0,0,-0.000698489,-0.000506971,-0.000289287,-1.0662E-05,8.21206E-05,0.000231336,0.000362539,0.000479934
20137,KS,Kansas,Norton County,0,0,0,-0.000229718,-0.000120987,-4.02484E-05,5.21438E-05,0.000290292,0.000463736,0.000593072,0.000688323
20139,KS,Kansas,Osage County,-0.021923049,-0.03528887,-0.064954789,0.000753501,0.001007301,0.001389405,0.001769601,0.001951311,0.002157735,0.00240747,0.002668266
20141,KS,Kansas,Osborne County,0,0,0,-0.000678328,-0.000468513,-0.000248383,6.95555E-05,0.000285137,0.000540738,0.000839837,0.001061374
20143,KS,Kansas,Ottawa County,-0.005110911,-0.008518185,-0.017036371,-0.000427766,-0.000182051,0.000218625,0.00060428,0.000892032,0.001241159,0.001519343,0.001770322
20145,KS,Kansas,Pawnee County,-0.027936949,-0.044709586,-0.081085197,-0.001169566,-0.000955104,-0.000589189,-0.00030191,-0.000129375,5.91804E-05,0.000164838,0.000301644
20147,KS,Kansas,Phillips County,0,0,0,-0.000489776,-0.000333154,-0.000186194,-3.85056E-05,0.000165019,0.000365347,0.000570421,0.000733682
20149,KS,Kansas,Pottawatomie County,-0.018434462,-0.029730391,-0.054989072,2.74924E-05,0.000326375,0.000734375,0.001151065,0.001319455,0.001512482,0.001883965,0.002149126
20151,KS,Kansas,Pratt County,-0.024049289,-0.038474276,-0.069713127,-0.00103634,-0.0006863,-0.000211909,0.000364557,0.000488413,0.000571816,0.000652095,0.000803948
20153,KS,Kansas,Rawlins County,0,0,0,-0.000315399,-0.000204244,-9.30289E-05,1.84681E-05,0.00014628,0.000236522,0.000330306,0.000428217
20155,KS,Kansas,Reno County,-0.029596499,-0.047487466,-0.086694786,-0.001006568,-0.000585994,-1.0587E-05,0.000538331,0.000622187,0.000791293,0.001086295,0.001465108
20157,KS,Kansas,Republic County,0,0,0,-0.00059044,-0.000367503,-8.66179E-05,0.000208444,0.000543968,0.000827288,0.001139799,0.001455952
20159,KS,Kansas,Rice County,-0.015573381,-0.025282389,-0.047535167,-0.000912709,-0.00058677,-0.00012911,0.000398069,0.000494853,0.000646438,0.001013562,0.001382712
20161,KS,Kansas,Riley County,-0.041238859,-0.065854066,-0.118759988,-5.01353E-05,0.000256709,0.000563301,0.00105096,0.001265034,0.001632913,0.001908739,0.002198267
20163,KS,Kansas,Rooks County,0,0,0,-0.000681953,-0.000538322,-0.000355639,-0.000190054,4.01046E-05,0.000246523,0.0004035,0.000632366
20165,KS,Kansas,Rush County,0,0,0,-0.000965758,-0.000791237,-0.000537124,-0.000248621,-5.75324E-05,0.000144675,0.000304209,0.000516233
20167,KS,Kansas,Russell County,-0.030315275,-0.04877552,-0.089676318,-0.001003696,-0.000742465,-0.000500663,-0.000218227,1.19578E-05,0.000264306,0.00056616,0.00084923
20169,KS,Kansas,Saline County,-0.024754848,-0.039844598,-0.07332853,-0.000560826,-0.000267944,0.000164927,0.000544075,0.000929149,0.001277995,0.001554128,0.001826115
20171,KS,Kansas,Scott County,-0.001108092,-0.00184682,-0.00369364,-0.00041326,-0.000245634,-6.13725E-05,0.000137131,0.000191885,0.000234966,0.000272848,0.000362829
20173,KS,Kansas,Sedgwick County,-0.034534595,-0.055756398,-0.103407126,-0.000502814,-3.35558E-06,0.000600855,0.001228882,0.001544111,0.001851485,0.002205129,0.002455422
20175,KS,Kansas,Seward County,-0.016577208,-0.026489687,-0.047853904,-0.000377828,-0.000196383,-2.3864E-06,0.000215515,0.000284556,0.000313003,0.000344178,0.000402528
20177,KS,Kansas,Shawnee County,-0.026126193,-0.04202172,-0.077194733,0.000564629,0.000896645,0.001210429,0.001524638,0.001714834,0.001858981,0.002123011,0.002309879
20179,KS,Kansas,Sheridan County,0,0,0,-0.000268052,-0.000165525,3.21544E-05,0.000122948,0.00029919,0.000401812,0.000476239,0.000612195
20181,KS,Kansas,Sherman County,-0.031398745,-0.050234123,-0.091031213,-0.000290315,-0.000194571,-0.00012796,-5.87234E-05,-1.18507E-05,4.57417E-05,0.00011213,0.000199168
20183,KS,Kansas,Smith County,0,0,0,-0.000588296,-0.000403694,-0.000240807,5.80498E-05,0.00029114,0.000522487,0.000733358,0.001004533
20185,KS,Kansas,Stafford County,0,0,0,-0.001129693,-0.000760935,-0.000380327,0.000116162,0.000285643,0.000421757,0.000527135,0.000716812
20187,KS,Kansas,Stanton County,0,0,0,-0.000352733,-0.000188714,-3.99191E-05,8.34653E-05,8.71945E-05,9.00469E-05,8.2873E-05,6.58086E-05
20189,KS,Kansas,Stevens County,-0.003737573,-0.006229289,-0.012458577,-0.000462035,-0.000308029,-0.000133828,4.43505E-05,3.79643E-05,4.21804E-05,6.56116E-05,8.93586E-05
20191,KS,Kansas,Sumner County,-0.024771492,-0.039527523,-0.071142708,-0.000335393,0.000209523,0.000873684,0.001592238,0.001995531,0.002270349,0.002595022,0.002947152
20193,KS,Kansas,Thomas County,-0.036450121,-0.058478179,-0.106732257,-0.000376214,-0.000262094,-0.000105512,2.15471E-05,9.46315E-05,0.000176327,0.00025196,0.000338762
20195,KS,Kansas,Trego County,0,0,0,-0.000491085,-0.00035458,-0.000173747,-4.72679E-06,0.000180836,0.000344551,0.000495792,0.000606991
20197,KS,Kansas,Wabaunsee County,-0.008358431,-0.013930719,-0.027861438,9.90151E-05,0.000438385,0.00084692,0.001266341,0.001415635,0.001643585,0.00196217,0.002338905
20199,KS,Kansas,Wallace County,0,0,0,-0.000291071,-0.000221241,-0.000151774,-5.15877E-05,-3.9496E-05,-1.61926E-05,6.20703E-05,0.000144038
20201,KS,Kansas,Washington County,-0.00332973,-0.00554955,-0.0110991,-0.000257578,2.13029E-05,0.000382222,0.00071277,0.000995889,0.001321022,0.001569839,0.001882114
20203,KS,Kansas,Wichita County,0,0,0,-0.000319914,-0.000170779,-8.87801E-05,0.000103976,0.000145447,0.00015277,0.000225666,0.000301573
20205,KS,Kansas,Wilson County,-0.017132452,-0.028036883,-0.05374635,0.001501841,0.001870054,0.002334938,0.002785723,0.00312179,0.003632233,0.004091452,0.004634052
20207,KS,Kansas,Woodson County,0,0,0,0.001249266,0.00157431,0.001916855,0.00232084,0.002650926,0.003020552,0.003463777,0.003879423
20209,KS,Kansas,Wyandotte County,-0.017482618,-0.028163299,-0.051941804,0.001555807,0.001841888,0.002050705,0.002336727,0.002444915,0.002698359,0.002866968,0.003115389
21001,KY,Kentucky,Adair County,-0.019493181,-0.031476104,-0.058395816,0.003010089,0.003175145,0.003753654,0.004670606,0.005625177,0.006464325,0.007568389,0.008525386
21003,KY,Kentucky,Allen County,-0.012525092,-0.02047131,-0.039125328,0.003876599,0.004232004,0.005179788,0.006680401,0.007712078,0.009040366,0.010301092,0.011486341
21005,KY,Kentucky,Anderson County,-0.023739434,-0.038396145,-0.071529181,0.002886872,0.003039114,0.003435882,0.004148506,0.004699439,0.005408451,0.006296508,0.007147442
21007,KY,Kentucky,Ballard County,-0.009112194,-0.015186991,-0.030373982,0.003691161,0.004827046,0.005999557,0.007477248,0.00861555,0.00984751,0.011243614,0.012529376
21009,KY,Kentucky,Barren County,-0.032147804,-0.051699372,-0.094937384,0.003691746,0.003978144,0.004819439,0.006100453,0.007110464,0.00827916,0.009356856,0.010504148
21011,KY,Kentucky,Bath County,-0.006071624,-0.010119374,-0.020238747,0.002565709,0.002599893,0.0027708,0.003237186,0.003623816,0.004236665,0.004949548,0.005601937
21013,KY,Kentucky,Bell County,-0.026001359,-0.041700618,-0.076043825,0.002818375,0.002629924,0.002736919,0.003194884,0.004193083,0.005202355,0.006192764,0.007447445
21015,KY,Kentucky,Boone County,-0.054649705,-0.088056084,-0.162491763,0.002624803,0.002654725,0.002827618,0.003330535,0.003789839,0.004322937,0.004966298,0.005683285
21017,KY,Kentucky,Bourbon County,-0.022025047,-0.035451131,-0.065244498,0.002432277,0.002469109,0.002760109,0.003247094,0.003814994,0.004359106,0.005033907,0.005853246
21019,KY,Kentucky,Boyd County,-0.023692162,-0.038699722,-0.073856977,0.003543301,0.003476991,0.00354206,0.003821205,0.004177876,0.004559767,0.005130542,0.00555862
21021,KY,Kentucky,Boyle County,-0.039476301,-0.063264176,-0.115144881,0.002608802,0.002784358,0.003140927,0.003851994,0.004573612,0.005360333,0.006264187,0.006976924
21023,KY,Kentucky,Bracken County,-0.003314267,-0.005523778,-0.011047557,0.002820303,0.002805462,0.003130872,0.003582732,0.004056789,0.004470855,0.004931739,0.005509616
21025,KY,Kentucky,Breathitt County,-0.010946276,-0.017638239,-0.032551482,0.002808228,0.00250221,0.002656982,0.003003162,0.003577322,0.004401478,0.005177305,0.005836277
21027,KY,Kentucky,Breckinridge County,-0.00626463,-0.010337445,-0.020208669,0.003488711,0.003839137,0.004647725,0.005586092,0.006378224,0.007379294,0.008474095,0.009551106
21029,KY,Kentucky,Bullitt County,-0.022127174,-0.036030449,-0.068244113,0.002979711,0.003089823,0.003735841,0.004407597,0.005302351,0.006090689,0.007004431,0.008070815
21031,KY,Kentucky,Butler County,-0.014289592,-0.023603766,-0.046252539,0.004033047,0.004416873,0.005528722,0.006751385,0.007816232,0.008816771,0.010208018,0.011165681
21033,KY,Kentucky,Caldwell County,-0.017479121,-0.028275891,-0.052699887,0.004644306,0.005640119,0.006783118,0.008146879,0.009274625,0.010540887,0.011724477,0.012797904
21035,KY,Kentucky,Calloway County,-0.030257885,-0.048598313,-0.088954902,0.004734547,0.00602551,0.007225792,0.00908826,0.010435627,0.012005827,0.013453378,0.01485632
21037,KY,Kentucky,Campbell County,-0.044308045,-0.070954935,-0.128896735,0.002586643,0.002653215,0.002884792,0.003436659,0.003809339,0.00434717,0.004862764,0.005522632
21039,KY,Kentucky,Carlisle County,-0.006112085,-0.010186809,-0.020373618,0.003771289,0.00493839,0.006191499,0.007862212,0.009050103,0.010490783,0.011904185,0.013360148
21041,KY,Kentucky,Carroll County,-0.009908246,-0.016294466,-0.031602185,0.002750694,0.002736276,0.003051386,0.003649824,0.004266321,0.004879415,0.005694624,0.006506668
21043,KY,Kentucky,Carter County,-0.016199547,-0.026136919,-0.048393369,0.003130222,0.003083584,0.00311781,0.003484634,0.003939137,0.00440801,0.004912806,0.005462137
21045,KY,Kentucky,Casey County,-0.01045976,-0.017189522,-0.033283695,0.002428297,0.002661132,0.003161502,0.003869593,0.004695497,0.005535691,0.006416294,0.007496492
21047,KY,Kentucky,Christian County,-0.009499379,-0.015433563,-0.029072814,0.004769993,0.005522913,0.006651028,0.00833214,0.009253219,0.010563375,0.011891342,0.012929723
21049,KY,Kentucky,Clark County,-0.023795368,-0.03865855,-0.072815311,0.002327253,0.002352125,0.002642487,0.003139934,0.00363607,0.004347181,0.005182225,0.005956452
21051,KY,Kentucky,Clay County,-0.001406843,-0.002433991,-0.005269621,0.002519653,0.00234891,0.002560485,0.003019956,0.003750467,0.004689357,0.005574605,0.006497758
21053,KY,Kentucky,Clinton County,-0.007100482,-0.011834136,-0.023668272,0.002909682,0.003028278,0.003595056,0.00459344,0.00553308,0.006537643,0.007590149,0.008979565
21055,KY,Kentucky,Crittenden County,-0.022371448,-0.035982289,-0.066099019,0.004382713,0.005354956,0.006466817,0.007810661,0.008685667,0.009977335,0.011023322,0.012284854
21057,KY,Kentucky,Cumberland County,0,0,0,0.003359313,0.003650426,0.004262058,0.005356303,0.006310513,0.007241532,0.008398266,0.009564681
21059,KY,Kentucky,Daviess County,-0.033256918,-0.05339991,-0.097672531,0.004072275,0.004667949,0.005478444,0.006568411,0.00746939,0.008347411,0.009471358,0.01052354
21061,KY,Kentucky,Edmonson County,-0.005337307,-0.008895511,-0.017791022,0.003523862,0.003860656,0.004754077,0.005980674,0.006923012,0.007976243,0.009282176,0.010442703
21063,KY,Kentucky,Elliott County,0,0,0,0.003101008,0.002986597,0.003076621,0.003357004,0.003908129,0.004436079,0.004949334,0.005595194
21065,KY,Kentucky,Estill County,-0.010584175,-0.017152062,-0.032107089,0.002444664,0.002467544,0.002693704,0.00315923,0.003854803,0.004483863,0.005435875,0.00614326
21067,KY,Kentucky,Fayette County,-0.037116805,-0.059562896,-0.108782793,0.002511925,0.002593949,0.002969094,0.003449014,0.004069518,0.004647639,0.005368719,0.006118849
21069,KY,Kentucky,Fleming County,-0.020390813,-0.032912566,-0.061000587,0.00262549,0.002654754,0.002823053,0.003261331,0.00366649,0.004126872,0.004764119,0.005431389
21071,KY,Kentucky,Floyd County,-0.017203217,-0.027678363,-0.050885232,0.00374322,0.003494062,0.003542521,0.003598335,0.004296847,0.004974285,0.005713915,0.006515174
21073,KY,Kentucky,Franklin County,-0.023842734,-0.038621049,-0.072216311,0.002675901,0.002916365,0.003219554,0.00385331,0.004371956,0.005009616,0.00575215,0.006516772
21075,KY,Kentucky,Fulton County,-0.016221627,-0.026189071,-0.048566761,0.003610259,0.004836829,0.006284946,0.008177628,0.009414454,0.011032631,0.012699562,0.014208458
21077,KY,Kentucky,Gallatin County,-0.0011408,-0.001901334,-0.003802667,0.002636683,0.002672407,0.00285765,0.003407075,0.003942451,0.004522835,0.005179663,0.005945616
21079,KY,Kentucky,Garrard County,-0.017101055,-0.027780634,-0.052316209,0.002380976,0.002632355,0.002969813,0.003600289,0.004121698,0.00492316,0.005650895,0.006526764
21081,KY,Kentucky,Grant County,-0.030560178,-0.049032743,-0.089511498,0.002808147,0.002891002,0.003147158,0.003706391,0.004122229,0.004704654,0.005306702,0.005973992
21083,KY,Kentucky,Graves County,-0.022109557,-0.035560754,-0.065323226,0.003985545,0.005032034,0.006456476,0.008159345,0.00959989,0.01102636,0.012538155,0.014081776
21085,KY,Kentucky,Grayson County,-0.017862728,-0.02906523,-0.054953532,0.00348039,0.003736179,0.004637129,0.005729331,0.006664885,0.007619897,0.008982897,0.010036959
21087,KY,Kentucky,Green County,-0.004959029,-0.008265049,-0.016530097,0.003162707,0.003416413,0.003999518,0.005081482,0.005907373,0.006888047,0.007961852,0.009008416
21089,KY,Kentucky,Greenup County,-0.015543255,-0.024980812,-0.045800864,0.003128742,0.003100489,0.003234591,0.003571535,0.003881348,0.004246918,0.004706946,0.005198242
21091,KY,Kentucky,Hancock County,-0.017672358,-0.029453929,-0.058907858,0.003944783,0.004349276,0.005166475,0.006216344,0.006988751,0.007977554,0.009000446,0.009990391
21093,KY,Kentucky,Hardin County,-0.02493562,-0.040212598,-0.074364736,0.00304339,0.003271324,0.004087753,0.004998956,0.005823942,0.006720903,0.007821098,0.008914006
21095,KY,Kentucky,Harlan County,-0.008827242,-0.014231185,-0.026298393,0.003541701,0.003330943,0.003433473,0.003718243,0.004652759,0.005594287,0.00672943,0.007649404
21097,KY,Kentucky,Harrison County,-0.001369662,-0.002956769,-0.008946533,0.002665917,0.002713733,0.003081869,0.003531325,0.004044472,0.004548437,0.005109648,0.005831234
21099,KY,Kentucky,Hart County,-0.012749859,-0.020980373,-0.040748482,0.003168098,0.003467965,0.004132603,0.00535777,0.006330429,0.007337651,0.00840168,0.009553156
21101,KY,Kentucky,Henderson County,-0.03235334,-0.052222498,-0.096796189,0.003953231,0.004691459,0.005525755,0.006799298,0.007589045,0.00857169,0.009596589,0.010570135
21103,KY,Kentucky,Henry County,-0.036616652,-0.059166421,-0.109956851,0.002814808,0.002913962,0.003228339,0.0039039,0.004485488,0.005160299,0.006004039,0.006771022
21105,KY,Kentucky,Hickman County,0,0,0,0.00376463,0.005034255,0.006338629,0.00822828,0.009437788,0.010993859,0.012512059,0.014041561
21107,KY,Kentucky,Hopkins County,-0.024145694,-0.038953652,-0.072106031,0.004521061,0.005296382,0.006324458,0.007643378,0.008691405,0.009818021,0.010923281,0.01210249
21109,KY,Kentucky,Jackson County,-0.005181966,-0.008636611,-0.017273221,0.002343262,0.002341746,0.002576563,0.003057182,0.003879583,0.004616694,0.005499622,0.006368647
21111,KY,Kentucky,Jefferson County,-0.038259735,-0.061567572,-0.113241205,0.00304556,0.003024203,0.00363095,0.00432687,0.005039868,0.005855166,0.006719808,0.007736322
21113,KY,Kentucky,Jessamine County,-0.04019471,-0.064492309,-0.117739684,0.002468424,0.002602066,0.002937332,0.003568494,0.004120222,0.004807952,0.005540123,0.006325622
21115,KY,Kentucky,Johnson County,-0.018334638,-0.02950267,-0.054257569,0.003714382,0.003445632,0.003480659,0.003716554,0.004270143,0.004805517,0.005445355,0.006100449
21117,KY,Kentucky,Kenton County,-0.033933442,-0.054505725,-0.099786399,0.002686644,0.002798931,0.00304795,0.003529254,0.003948829,0.004462971,0.005072763,0.005728185
21119,KY,Kentucky,Knott County,-0.004007187,-0.006678644,-0.013357289,0.003541789,0.003213777,0.003340594,0.003510097,0.004205658,0.004978506,0.005869739,0.006696706
21121,KY,Kentucky,Knox County,-0.011651453,-0.018979032,-0.035977809,0.002384486,0.002207885,0.00254889,0.003028004,0.00387978,0.004872625,0.005883628,0.006912116
21123,KY,Kentucky,Larue County,-0.015797222,-0.02569749,-0.04855452,0.003120568,0.003338542,0.00387148,0.004842913,0.005793239,0.00672978,0.007653118,0.00874433
21125,KY,Kentucky,Laurel County,-0.031878328,-0.05134523,-0.094656534,0.002275104,0.002252048,0.002562454,0.003101821,0.003837796,0.004737903,0.005837321,0.006784685
21127,KY,Kentucky,Lawrence County,-0.014156752,-0.022654526,-0.041078773,0.003619629,0.003427944,0.003569436,0.003838841,0.00424357,0.004725376,0.005231072,0.005865271
21129,KY,Kentucky,Lee County,0,0,0,0.002420183,0.002398023,0.002501046,0.002966126,0.003620095,0.004349521,0.005134732,0.006006162
21131,KY,Kentucky,Leslie County,0,0,0,0.002983364,0.002759081,0.00282748,0.003207879,0.004081419,0.004871768,0.005839769,0.006815041
